gene	nsite	pp_m2a	pp_siteom	pp_mutsel	pp_mutselfix	npos_m2a	npos_siteom	posw_m2a	posfrac_siteom	om_m2a	totom_siteom	purom_mutselfix	diffom_mutselfix	diffom_mutsel
ENSG00000180660	359	0.09967320261437908	0.0	0.0	0.0	0	0	0.0002530235978267973	0.0	1.1274281699346405	0.0020303670059259264	0.005991486433121019	-0.003961119427195093	-0.005881391015101194
ENSG00000197859	960	0.04411764705882353	1.0	0.0	0.0	0	0	4.10183295751634e-05	0.0	1.0548133823529409	0.11874541629629627	0.1402028853503185	-0.02145746905402221	-0.034690247041423455
ENSG00000092330	442	0.90359477124183	1.0	0.0053191489361702135	0.01	0	2	0.00617378954248366	0.004524886877828055	2.227031617647059	0.42384086814814814	0.478293025477707	-0.05445215732955888	-0.0523317419283353
ENSG00000166352	249	0.9983660130718954	1.0	0.9946808510638298	0.75	1	7	0.035338233872549016	0.028112449799196786	2.025948464052288	0.561821514074074	0.5433186050955413	0.018502908978532684	0.10039407083042995
ENSG00000185019	542	0.9852941176470588	1.0	0.2712765957446808	0.0	1	2	0.00628005116013072	0.0036900369003690036	2.2917722222222223	0.2647501214814815	0.30460382165605104	-0.03985370017456952	-0.009175067305854451
ENSG00000100600	435	0.9983660130718954	1.0	1.0	0.94	1	2	0.0068574619150326786	0.004597701149425287	2.222888153594771	0.1827048148148148	0.17034934394904458	0.01235547086577024	0.051655448377893334
ENSG00000091490	1080	0.6535947712418301	1.0	0.06914893617021277	0.0	0	3	0.0026666485893790852	0.002777777777777778	1.7660426797385618	0.16105080444444445	0.18705945859872614	-0.02600865415428169	-0.012731036907894537
ENSG00000182132	218	0.17483660130718953	0.20210526315789476	0.0	0.0	0	0	0.0007479456813725492	0.0	1.2214092320261438	0.023948084	0.03914216433121018	-0.015194080331210188	-0.027201945165588343
ENSG00000198130	380	1.0	1.0	1.0	0.86	1	6	0.01738883723856209	0.015789473684210527	2.2405063725490195	0.2839441333333333	0.2681792165605096	0.015764916772823767	0.10869346441753287
ENSG00000100418	169	0.16013071895424835	0.32	0.0851063829787234	0.0	0	0	0.000805713956372549	0.0	1.208676977124183	0.09476178133333334	0.13266151592356687	-0.03789973459023353	-0.023323836438149344
ENSG00000055211	332	1.0	1.0	1.0	1.0	9	17	0.049967139542483656	0.05120481927710843	2.3444671732026143	0.40771505333333335	0.2834615095541402	0.12425354377919318	0.19910864151978255
ENSG00000173638	506	1.0	1.0	1.0	1.0	11	15	0.04191118790849673	0.029644268774703556	2.030604983660131	0.3483704903703704	0.2192196815286624	0.12915080884170796	0.06392009806137011
ENSG00000165209	673	0.05555555555555555	0.9957894736842106	0.20212765957446807	0.11	0	0	9.885142549019606e-05	0.0	1.0708153921568628	0.052353116592592584	0.05887133439490446	-0.00651821780231187	-0.005711546240058294
ENSG00000176153	190	0.16830065359477125	0.5263157894736842	0.9946808510638298	0.21	0	0	0.0007472978259803921	0.0	1.2212250326797385	0.0717071122962963	0.07967542866242039	-0.007968316366124092	0.029982799568150083
ENSG00000111664	340	0.08006535947712418	0.03789473684210527	0.0	0.0	0	0	0.00018143990326797383	0.0	1.1023190849673203	0.02886891896296297	0.04670326496815287	-0.017834346005189898	-0.029972428181021558
ENSG00000197822	526	0.5098039215686274	1.0	1.0	0.09	0	1	0.0018593718081699347	0.0019011406844106464	1.6677206209150328	0.1628038340740741	0.1731087388535032	-0.010304904779429108	0.0533704462667272
ENSG00000188655	189	1.0	1.0	1.0	1.0	13	25	0.13668338039215688	0.13227513227513227	2.4298804411764707	0.9341213466666668	0.5402036624203823	0.3939176842462844	0.8256488292921301
ENSG00000144741	275	0.15849673202614378	1.0	0.2765957446808511	0.02	0	0	0.0005946029785947713	0.0	1.194605980392157	0.18183039555555555	0.2140395796178344	-0.032209184062278816	-0.010478576308173983
ENSG00000172840	532	0.8120915032679739	1.0	0.0	0.0	0	1	0.0034784620356209145	0.0018796992481203006	2.1258436601307187	0.1714024814814815	0.2273833057324841	-0.055980824251002585	-0.08058366628717199
ENSG00000130037	610	0.06862745098039216	1.0	0.0	0.0	0	0	0.00012141828104575161	0.0	1.0882769444444444	0.16427599703703702	0.20101092993630576	-0.03673493289926874	-0.0483792004887414
ENSG00000135063	494	0.9575163398692812	1.0	0.0	0.0	0	2	0.006434001313725491	0.004048582995951417	2.192568104575164	0.15880981037037034	0.18694434394904455	-0.02813453357867421	-0.030626430603274492
ENSG00000177082	372	1.0	1.0	0.9627659574468084	0.02	3	6	0.02134527712418301	0.016129032258064516	2.0680996078431373	0.3039421659259259	0.3285753821656051	-0.024633216239679238	0.029503938821711435
ENSG00000131462	451	0.08823529411764706	0.0021052631578947372	0.0	0.0	0	0	0.0001600781894117647	0.0	1.1150069607843138	0.01253748771851852	0.021340192993630575	-0.008802705275112059	-0.01602229697074623
ENSG00000071794	1016	1.0	1.0	1.0	1.0	27	33	0.0357689498366013	0.03248031496062992	2.331648366013072	0.2032812785185185	0.14557570700636946	0.05770557151214905	0.13325516257571152
ENSG00000165029	2266	1.0	1.0	0.9893617021276596	0.0	2	8	0.003637361846405229	0.00353045013239188	2.1354281209150328	0.09510216770370372	0.10410711783439487	-0.009004950130691178	0.008645998674163833
ENSG00000065060	1445	1.0	1.0	1.0	1.0	24	34	0.025714349346405225	0.023529411764705882	2.2074378758169937	0.2290056444444444	0.1860252802547771	0.0429803641896673	0.11421305077147108
ENSG00000144036	811	0.13725490196078433	0.9073684210526316	0.0	0.0	0	0	0.0002521295820261438	0.0	1.1762489215686274	0.034965063851851844	0.051020098089171975	-0.01605503423732013	-0.024504644277805757
ENSG00000126814	509	0.9934640522875816	1.0	0.24468085106382975	0.02	1	3	0.006908426834967321	0.005893909626719057	2.2746612418300654	0.3037032725925926	0.3335093503184713	-0.029806077725878725	-0.0110221221349006
ENSG00000172031	363	0.29901960784313725	1.0	0.0	0.01	0	1	0.001839830541665033	0.0027548209366391185	1.3569275163398693	0.13667297925925925	0.15682271337579615	-0.020149734116536918	-0.03403068062028091
ENSG00000165623	138	0.24019607843137256	1.0	0.13829787234042554	0.05	0	0	0.0017100201330882351	0.0	1.2958039705882354	0.3237943822222222	0.3745858789808916	-0.05079149675866945	-0.02752267753334029
ENSG00000084693	886	1.0	1.0	1.0	1.0	27	41	0.04541239297385621	0.046275395033860044	2.3433122222222216	0.26900939703703697	0.15525462420382166	0.1137547728332154	0.512799029028909
ENSG00000166444	1136	0.29248366013071897	1.0	0.0	0.0	0	1	0.001072805801960784	0.0008802816901408451	1.3534911764705884	0.12737524	0.15220283439490448	-0.024827594394904482	-0.02903049100603518
ENSG00000068784	997	1.0	1.0	1.0	1.0	33	45	0.045059141503267966	0.04513540621865597	2.187442745098039	0.25513484444444445	0.15885350955414015	0.0962813348903043	0.16599853762217118
ENSG00000100321	234	0.2222222222222222	1.0	0.2765957446808511	0.96	0	0	0.0013563959310457516	0.0	1.2614081862745101	0.10142998800000001	0.08325321082802546	0.018176777171974537	-0.00433346645999313
ENSG00000068976	842	1.0	1.0	1.0	1.0	2	2	0.003539277070261438	0.0023752969121140144	2.574040473856209	0.048474333629629635	0.032090308280254776	0.016384025349374852	0.3291086497347858
ENSG00000115718	461	1.0	1.0	1.0	1.0	4	7	0.019268019346405228	0.015184381778741865	2.3604999836601306	0.3126480740740741	0.2443008089171974	0.06834726515687667	0.05324376295246609
ENSG00000048545	206	1.0	1.0	1.0	1.0	2	3	0.014254318700980394	0.014563106796116505	2.683068905228758	0.12606725629629628	0.054379496178343936	0.07168776011795235	0.10205536575035529
ENSG00000124191	496	0.07679738562091504	0.888421052631579	0.0	0.0	0	0	0.0001633100666666667	0.0	1.0965892973856208	0.07960700918518518	0.11448895541401274	-0.03488194622882758	-0.046020200970354114
ENSG00000116183	1752	1.0	1.0	0.5691489361702128	0.0	2	13	0.01002678748366013	0.007420091324200913	2.235973545751634	0.28646544	0.31152947133757963	-0.025064031337579614	0.0018047863376146524
ENSG00000129538	157	0.9640522875816994	1.0	1.0	1.0	0	4	0.050551874395424835	0.025477707006369428	1.9546335947712412	0.4820240577777778	0.3071420318471338	0.174882025930644	0.3170383768360381
ENSG00000117620	326	0.10294117647058824	0.72	0.0	0.0	0	0	0.000315053337254902	0.0	1.1325109477124184	0.05924288385185185	0.08040822675159236	-0.021165342899740508	-0.027968402920479717
ENSG00000139372	408	0.9297385620915032	1.0	1.0	0.01	0	2	0.0065939621225490205	0.004901960784313725	2.145744673202614	0.1803814814814815	0.20915716560509556	-0.02877568412361403	0.044422367509952224
ENSG00000131153	185	0.1454248366013072	0.2126315789473684	0.0	0.0	0	0	0.0006306833558823528	0.0	1.1867472549019606	0.07820419911111111	0.12194291719745225	-0.043738718086341125	-0.056749202603842884
ENSG00000113361	790	0.05718954248366012	0.2631578947368421	0.0	0.0	0	0	6.211509705882354e-05	0.0	1.0716496568627452	0.06260902814814814	0.0934535541401274	-0.03084452599197925	-0.037826605059465515
ENSG00000115616	816	0.05392156862745098	1.0	0.0	0.0	0	0	7.87392315359477e-05	0.0	1.0697608333333333	0.08576169733333333	0.11332531210191082	-0.02756361476857749	-0.03368570609622501
ENSG00000131044	436	0.09803921568627452	0.9873684210526316	0.0	0.0	0	0	0.00022723823382352938	0.0	1.1240928267973855	0.10561047451851853	0.1331393949044586	-0.02752892038594007	-0.02714998582619785
ENSG00000147162	1047	0.04084967320261438	0.0	0.0	0.0	0	0	4.354642630718955e-05	0.0	1.0561994607843141	0.01778989703703704	0.03298611592356688	-0.015196218886529844	-0.028050562836665797
ENSG00000142207	2274	1.0	1.0	1.0	0.02	6	16	0.0122984002124183	0.007036059806508356	2.0284642156862747	0.2703123051851852	0.2798803248407644	-0.009568019655579185	0.027419309709099473
ENSG00000178057	185	0.5424836601307189	1.0	0.6436170212765957	0.62	0	2	0.006061349933986928	0.010810810810810811	1.6940599346405232	0.2642041185185185	0.2542404968152866	0.00996362170323195	0.009155803435326874
ENSG00000172995	849	0.04084967320261438	0.9936842105263158	0.015957446808510637	0.0	0	0	4.368166339869281e-05	0.0	1.0538316666666667	0.13615291555555556	0.17601073885350318	-0.039857823297947625	-0.01853964553292261
ENSG00000116096	261	0.24836601307189546	1.0	0.9414893617021276	0.8	0	0	0.0015410308996732026	0.0	1.2951151143790849	0.2705936740740741	0.256657025477707	0.013936648596367065	0.027604813269905045
ENSG00000177034	312	0.09477124183006536	0.9684210526315791	0.0	0.02	0	0	0.0003028305669934641	0.0	1.1233053267973856	0.11816891896296294	0.14394934394904454	-0.025780424986081612	-0.042128541948903274
ENSG00000120280	305	0.1503267973856209	1.0	0.0	0.0	0	0	0.0004565164316666667	0.0	1.1906320588235293	0.21961252	0.28383689808917195	-0.06422437808917195	-0.09898790533092512
ENSG00000101440	136	0.9019607843137256	1.0	0.5159574468085106	0.61	0	2	0.02172524950653595	0.014705882352941176	2.043681339869281	0.4366466992592593	0.4284130191082802	0.008233680150979028	0.0029720218895648485
ENSG00000187475	195	0.15522875816993464	0.9894736842105264	0.0	0.0	0	0	0.0007026152777777779	0.0	1.1898367810457515	0.3010522533333333	0.4014448662420383	-0.100392612908705	-0.11734077987136363
ENSG00000224383	194	0.9983660130718954	1.0	0.22872340425531915	0.16	1	4	0.021624827140522874	0.020618556701030927	2.369424346405229	0.4507474562962962	0.4803761146496815	-0.029628658353385236	-0.01991814657515582
ENSG00000198945	763	0.05555555555555555	1.0	0.0	0.0	0	0	6.496748544117646e-05	0.0	1.0717655065359477	0.08852486918518518	0.11537421656050954	-0.02684934737532436	-0.025055889185099597
ENSG00000106772	3123	1.0	1.0	0.0	0.0	10	35	0.01618514418300654	0.011207172590457892	2.0599663071895424	0.4214660711111111	0.4770894649681528	-0.05562339385704168	-0.027608908491295096
ENSG00000198648	548	0.0915032679738562	0.9578947368421052	0.9202127659574468	0.02	0	0	0.00023686771944444448	0.0	1.1120684313725488	0.06377083451851852	0.08074066496815288	-0.01696983044963435	0.022139768899430538
ENSG00000143797	505	0.8529411764705882	1.0	0.2393617021276596	0.0	0	1	0.005066173486928105	0.0019801980198019802	2.0776315686274507	0.17292779407407408	0.1978029363057325	-0.02487514223165843	-0.0074624882308542044
ENSG00000128578	840	0.05718954248366012	1.0	0.0	0.0	0	0	8.515876251633985e-05	0.0	1.067325637254902	0.0697745997037037	0.08937792675159237	-0.01960332704788867	-0.023366840611336256
ENSG00000183111	676	0.2679738562091503	1.0	0.9148936170212766	0.27	0	2	0.0016768758120915036	0.0029585798816568047	1.2924281209150326	0.2887508977777778	0.2993655286624204	-0.010614630884642595	0.017888956595024277
ENSG00000260325	158	0.8300653594771242	1.0	0.9680851063829788	0.71	0	1	0.011097282212418302	0.006329113924050633	2.09973591503268	0.51855112	0.5019064394904458	0.016644680509554255	0.06701519387181941
ENSG00000164330	592	0.13071895424836602	0.0968421052631579	0.0	0.0	0	0	0.00031627692254901965	0.0	1.1699318627450979	0.014142270755555552	0.024028772611464973	-0.00988650185590942	-0.01852019655686801
ENSG00000198901	621	0.6895424836601307	1.0	0.1595744680851064	0.0	0	1	0.002854973544117647	0.001610305958132045	1.9146349836601304	0.1746979274074074	0.2122857388535032	-0.03758781144609583	-0.009908348784989184
ENSG00000116667	121	0.1862745098039216	0.07157894736842105	0.7553191489361702	0.04	0	0	0.0010612458023839867	0.0	1.2368325980392156	0.06815801703703704	0.09025961910828023	-0.022101602071243204	0.023764821434643476
ENSG00000178860	211	0.1454248366013072	0.9705263157894736	0.0	0.02	0	0	0.0005886061032679738	0.0	1.1816531372549022	0.1543924577777778	0.1824555605095541	-0.028063102731776316	-0.054862940987855054
ENSG00000138050	497	1.0	1.0	0.44680851063829785	0.03	3	7	0.02301826926470588	0.014084507042253521	2.115687189542484	0.4136263985185185	0.444434407643312	-0.030808009124793482	-0.0023466893207665426
ENSG00000182545	216	0.9575163398692812	1.0	0.9946808510638298	0.9	0	2	0.01731441774183006	0.009259259259259259	2.0866184967320263	0.4483023214814815	0.425380643312102	0.022921678169379508	0.1040105949269868
ENSG00000116191	583	0.06699346405228758	0.8126315789473684	0.05319148936170213	0.0	0	0	8.763249477124183e-05	0.0	1.0843113562091504	0.041726045777777776	0.060354177070063686	-0.01862813129228592	-0.015184465674785945
ENSG00000108349	707	0.05718954248366012	1.0	0.0	0.0	0	0	9.98146320261438e-05	0.0	1.07797227124183	0.1266002962962963	0.1602455541401274	-0.0336452578438311	-0.03687029607416399
ENSG00000174808	177	0.16830065359477125	0.9073684210526316	0.0	0.0	0	0	0.0007642664055555557	0.0	1.2199112091503268	0.2584960385185185	0.3412088917197452	-0.08271285320122672	-0.12734454150455807
ENSG00000144736	586	1.0	1.0	1.0	0.54	7	13	0.030071350163398687	0.02218430034129693	2.270748333333333	0.34537051407407404	0.3460028917197453	-0.000632377645671256	0.0766770198708748
ENSG00000008226	1762	1.0	1.0	1.0	1.0	104	124	0.07309714689542482	0.07037457434733257	2.413032434640523	0.4080119022222223	0.22494696178343945	0.1830649404387828	0.2550325290829573
ENSG00000164082	875	0.0457516339869281	0.9115789473684209	0.031914893617021274	0.0	0	0	4.7054026633986934e-05	0.0	1.0596154738562091	0.04658265214814815	0.062115165605095536	-0.015532513456947387	-0.008612529057401785
ENSG00000011426	1139	1.0	1.0	1.0	1.0	28	47	0.03278652352941177	0.041264266900790166	2.5914008006535947	0.32093350962962963	0.20291572611464967	0.11801778351497995	0.1826832149315516
ENSG00000143006	342	0.2598039215686275	1.0	0.0	0.01	0	1	0.0015287620430490196	0.0029239766081871343	1.3201631209150326	0.36500298666666653	0.43058360509554144	-0.0655806184288748	-0.1009574262634571
ENSG00000135241	786	1.0	1.0	0.11170212765957446	0.0	1	4	0.008007185852941176	0.005089058524173028	2.264706029411765	0.2451040444444444	0.27651825477707004	-0.03141421033262562	-0.011776471218421203
ENSG00000143248	182	0.17483660130718953	0.8	0.0	0.0	0	0	0.0007318693638888888	0.0	1.2244875163398692	0.14696228444444445	0.19455365605095545	-0.047591371606510974	-0.05568764869121658
ENSG00000169752	113	0.24183006535947715	1.0	0.1595744680851064	0.05	0	0	0.0016557739696078436	0.0	1.3111084803921569	0.31659784740740743	0.36864361146496816	-0.05204576405756073	-0.04200017648485896
ENSG00000255690	819	0.13071895424836602	1.0	0.0	0.0	0	1	0.00033491254934640515	0.001221001221001221	1.161688594771242	0.14774273777777774	0.18702827388535032	-0.039285536107572544	-0.065282098625101
ENSG00000073067	494	1.0	1.0	1.0	1.0	13	12	0.03204825653594772	0.024291497975708502	2.191208464052288	0.2457358251851852	0.18330680254777068	0.062429022637414476	0.16256888470998224
ENSG00000205937	305	0.08006535947712418	0.0	0.0	0.0	0	0	0.0002065776599673203	0.0	1.0961866503267974	0.02093284533333333	0.047240463057324836	-0.02630761772399151	-0.040497730449436345
ENSG00000093183	303	0.5147058823529411	1.0	0.0	0.0	0	1	0.0035364781830065357	0.0033003300330033004	1.635075522875817	0.18774954962962964	0.234255898089172	-0.04650634845954235	-0.050556175886180804
ENSG00000005073	327	0.9983660130718954	1.0	1.0	0.59	2	2	0.011298431352941177	0.0061162079510703364	2.3010387254901965	0.08081206592592592	0.07844305159235669	0.0023690143335692304	0.20318080973545538
ENSG00000152760	179	0.2598039215686275	1.0	0.12234042553191488	0.02	0	0	0.0018953898138888887	0.0	1.3113956045751634	0.3524840992592592	0.4005049108280255	-0.04802081156876625	-0.03237242208904481
ENSG00000172071	1101	0.5065359477124183	1.0	0.0	0.0	0	1	0.000881679636503268	0.0009082652134423251	1.655062385620915	0.1380290088888889	0.1727852356687898	-0.034756226779900916	-0.03311969546896064
ENSG00000164850	353	0.1045751633986928	0.5642105263157895	0.0	0.0	0	0	0.00033696415539215686	0.0	1.132179183006536	0.0705986397037037	0.09948210127388536	-0.02888346157018165	-0.04629208079735303
ENSG00000175868	134	0.9460784313725491	1.0	1.0	1.0	0	2	0.01713928625816993	0.014925373134328358	2.2219962908496735	0.5089175718518518	0.4152462547770701	0.09367131707478173	0.20956603810955682
ENSG00000120251	917	0.5196078431372549	0.6147368421052631	0.40425531914893614	0.0	0	0	0.001168982919117647	0.0	1.6384165686274508	0.01106426514074074	0.018665694267515926	-0.007601429126775181	-0.0006377452160441799
ENSG00000123576	335	1.0	1.0	1.0	1.0	5	16	0.09878580522875816	0.04776119402985075	2.1716763562091503	0.8118357866666667	0.5309514076433122	0.2808843790233545	0.7552591445051328
ENSG00000116213	460	0.060457516339869274	0.7747368421052632	0.0	0.0	0	0	8.872937908496734e-05	0.0	1.077053366013072	0.10776434044444444	0.13858066878980893	-0.03081632834536448	-0.03188718116646413
ENSG00000239474	606	0.06535947712418301	0.7389473684210527	0.0	0.0	0	0	9.534071078431372e-05	0.0	1.0811966503267971	0.06061155985185185	0.08081458280254777	-0.02020302295069592	-0.02117228370186585
ENSG00000111602	1222	0.9950980392156864	1.0	0.02127659574468085	0.0	1	4	0.0042587969787581705	0.0032733224222585926	2.292355049019608	0.21906092740740746	0.2694133248407643	-0.05035239743335687	-0.01975490400990103
ENSG00000133636	170	0.18790849673202611	0.9642105263157896	0.0	0.0	0	0	0.0008981858078431373	0.0	1.235130294117647	0.21611397333333332	0.2921926369426751	-0.07607866360934176	-0.06699102141400871
ENSG00000125816	353	0.10620915032679737	0.4484210526315789	0.0	0.0	0	0	0.0002808054382352941	0.0	1.139450767973856	0.08666764992592592	0.11950492929936304	-0.0328372793734371	-0.05176833968752656
ENSG00000101888	161	0.9934640522875816	1.0	1.0	1.0	1	3	0.021136068839869283	0.018633540372670808	2.2137138398692806	0.2762742340740741	0.22279169426751594	0.05348253980655815	0.13099979788910424
ENSG00000137103	874	0.0931372549019608	1.0	0.02127659574468085	0.0	0	1	0.0002131076290849673	0.0011441647597254005	1.1180706209150326	0.12593324592592592	0.1459725031847134	-0.02003925725878747	-0.01785970703601872
ENSG00000138032	479	0.17647058823529413	1.0	0.526595744680851	0.38	0	0	0.0005510911601307189	0.0	1.2203436274509805	0.12549545037037038	0.1297435796178344	-0.004248129247464011	0.0016451444488016023
ENSG00000124523	311	0.4493464052287582	1.0	0.7872340425531915	0.01	0	1	0.002715537073856209	0.003215434083601286	1.5269634640522876	0.18537004148148148	0.20910782165605094	-0.023737780174569456	0.009553629173769892
ENSG00000273540	1055	0.5751633986928104	1.0	0.7978723404255319	0.0	0	3	0.002531046962418301	0.002843601895734597	1.6551939542483662	0.2910695555555555	0.31734065605095546	-0.02627110049539993	0.008478474706824037
ENSG00000189091	1217	0.031045751633986932	0.0	0.19680851063829788	0.0	0	0	2.3295513071895424e-05	0.0	1.0389672549019608	0.003942590459259259	0.007662620509554139	-0.00372003005029488	-0.0033618806532173654
ENSG00000135744	479	0.5032679738562091	1.0	0.0	0.02	0	2	0.003953078928431373	0.0041753653444676405	1.5441427450980392	0.33861823407407404	0.3560016751592357	-0.017383441085161655	-0.028943799683870685
ENSG00000120915	557	1.0	1.0	1.0	1.0	7	10	0.019809151846405228	0.017953321364452424	2.3744203594771247	0.33387248	0.2794835286624204	0.0543889513375796	0.13714002540383047
ENSG00000170965	172	0.21895424836601307	1.0	0.7287234042553191	0.32	0	0	0.001322429566993464	0.0	1.26671772875817	0.3775543940740741	0.3919020891719744	-0.014347695097900404	0.015415249796093556
ENSG00000151729	298	0.13725490196078433	0.9578947368421052	1.0	1.0	0	0	0.00033894983496732034	0.0	1.1732788888888892	0.06662464162962962	0.04762510700636943	0.0189995346232602	0.09498936522186405
ENSG00000067113	234	1.0	1.0	1.0	1.0	7	9	0.03468205196078431	0.038461538461538464	2.4825375980392157	0.21883684444444446	0.14477899363057325	0.07405785081387117	0.21959460132859338
ENSG00000183722	200	0.12745098039215685	0.061052631578947365	0.0	0.0	0	0	0.0005674852374183008	0.0	1.1638655555555557	0.03727472459259259	0.0673154407643312	-0.03004071617173861	-0.042301575464205196
ENSG00000197353	132	0.9624183006535948	1.0	1.0	1.0	0	2	0.025977689431372547	0.015151515151515152	2.158556290849673	0.4274465955555556	0.3197361210191083	0.10771047453644728	0.08088951403216933
ENSG00000114204	406	0.9983660130718954	1.0	0.8936170212765957	0.06	1	3	0.01353108755882353	0.007389162561576354	2.3206255555555555	0.34461891111111115	0.3667228280254777	-0.022103916914366584	0.029341684634345864
ENSG00000173786	421	0.1111111111111111	1.0	0.9893617021276596	0.91	0	0	0.000268298568627451	0.0	1.1331707679738559	0.16251666666666664	0.1519367515923567	0.010579915074309942	0.017153340025963883
ENSG00000159788	1420	0.03431372549019608	1.0	0.0	0.0	0	0	2.821817058823529e-05	0.0	1.0433516339869282	0.15863872888888889	0.2051418089171974	-0.046503080028308524	-0.03800851831746197
ENSG00000106113	407	0.10294117647058824	0.9957894736842106	0.0	0.01	0	0	0.0002799351410130719	0.0	1.1361663071895425	0.13075720148148148	0.15033941401273884	-0.01958221253125736	-0.03672665055442583
ENSG00000164615	296	0.13562091503267973	0.9978947368421052	0.0	0.0	0	0	0.0005380012877450981	0.0	1.1670903758169937	0.17360011851851853	0.21909171337579614	-0.045491594857277634	-0.0459972738606615
ENSG00000212123	445	0.07352941176470587	1.0	0.0	0.0	0	0	0.00019138617810457518	0.0	1.0909158496732023	0.34240552444444444	0.4317719999999999	-0.08936647555555549	-0.07232782265476595
ENSG00000114019	787	0.05555555555555555	1.0	0.0	0.0	0	0	6.441844611111111e-05	0.0	1.0706318300653594	0.14515258962962962	0.1874892165605096	-0.042336626930879945	-0.051378350161127996
ENSG00000120756	630	0.3431372549019608	1.0	0.9893617021276596	0.12	0	1	0.0010660813267973856	0.0015873015873015873	1.4384911928104576	0.08697687881481482	0.09267065350318472	-0.0056937746883699005	0.01946341624023862
ENSG00000107249	938	0.03594771241830065	1.0	0.0	0.0	0	0	2.1767061111111116e-05	0.0	1.0484072875816994	0.1698914414814815	0.21653516560509556	-0.04664372412361403	-0.042893072018173564
ENSG00000143155	273	0.12581699346405228	0.8442105263157895	0.0	0.0	0	0	0.000345958887254902	0.0	1.1637011928104577	0.09107963155555557	0.11797045859872615	-0.026890827043170584	-0.04140600259932276
ENSG00000184344	367	0.6209150326797386	1.0	0.09042553191489362	0.0	0	2	0.004976802210784313	0.005449591280653951	1.7489236928104577	0.3495312177777778	0.4126452802547769	-0.06311406247699924	-0.025914703059329736
ENSG00000160439	335	0.13398692810457516	0.991578947368421	0.5797872340425532	0.07	0	0	0.0004872394281045752	0.0	1.163136274509804	0.14726767259259255	0.15894133121019108	-0.011673658617598505	0.0027406177651638107
ENSG00000072195	3293	1.0	1.0	1.0	1.0	38	59	0.018625858333333332	0.017916793197692075	2.2764444281045755	0.16396626962962962	0.1226214203821656	0.04134484924746404	0.1410193687134903
ENSG00000120158	373	0.0931372549019608	0.7894736842105263	0.5159574468085106	0.0	0	0	0.00018285977026143792	0.0	1.1188839215686277	0.07749966207407408	0.0948125796178344	-0.017312917543760326	0.000886163758109168
ENSG00000125788	116	1.0	1.0	1.0	1.0	4	9	0.10915121225490196	0.07758620689655173	2.7725807516339867	0.9912673333333334	0.5439973248407645	0.4472700084925689	0.980264081584632
ENSG00000170289	789	1.0	1.0	1.0	0.21	3	16	0.02538802805555556	0.020278833967046894	2.11614637254902	0.4300087703703704	0.4429557070063694	-0.012946936635998996	0.04259372544972881
ENSG00000067365	399	1.0	1.0	1.0	1.0	13	17	0.045738045261437904	0.042606516290726815	2.295479640522876	0.3354515229629629	0.17640381528662422	0.15904770767633872	0.3246468726786133
ENSG00000137834	509	0.08169934640522876	1.0	0.0053191489361702135	0.06	0	0	0.00012292252385620914	0.0	1.1082673202614381	0.14042583703703704	0.15821508917197452	-0.017789252134937483	-0.027813037845239082
ENSG00000068078	727	1.0	1.0	1.0	1.0	3	6	0.009213537696078432	0.008253094910591471	2.276548218954248	0.08096824385185185	0.07231651847133756	0.008651725380514286	0.040798721753638065
ENSG00000158669	454	0.08496732026143791	0.0	0.0	0.0	0	0	0.00015271140370915032	0.0	1.1125220424836602	0.0249339005925926	0.04363531337579619	-0.01870141278320359	-0.029053731806772294
ENSG00000164600	337	0.07679738562091504	0.016842105263157894	0.0	0.0	0	0	0.00019830858529411768	0.0	1.0949923039215688	0.03466325111111111	0.05813347070063694	-0.023470219589525824	-0.039646270045832925
ENSG00000140323	1376	0.0196078431372549	1.0	0.0	0.0	0	0	1.1491336601307186e-05	0.0	1.0254695098039217	0.17608340444444445	0.2350923885350318	-0.059008984090587364	-0.08289060878129266
ENSG00000151693	974	0.026143790849673203	0.9873684210526316	0.0	0.0	0	0	2.9038330392156866e-05	0.0	1.0338439215686277	0.07409453614814815	0.10047343375796176	-0.02637889760981361	-0.027784294343599452
ENSG00000206203	360	0.07516339869281045	0.18526315789473685	0.0	0.0	0	0	0.00014062146062091503	0.0	1.0944213725490195	0.07822171555555554	0.09842842802547773	-0.02020671246992217	-0.039901479498651964
ENSG00000180061	234	1.0	1.0	1.0	1.0	2	3	0.02051343003267974	0.01282051282051282	2.283830016339869	0.34998281333333325	0.2931932038216561	0.056789609511677164	0.0786161082851125
ENSG00000102010	678	0.3218954248366013	1.0	0.2393617021276596	0.04	0	1	0.0013116088696078431	0.0014749262536873156	1.3851436111111108	0.15190021925925926	0.16747703821656051	-0.01557681895730126	-0.007723151058073415
ENSG00000128951	157	0.4836601307189543	1.0	0.7127659574468085	0.34	0	1	0.005896717923202615	0.006369426751592357	1.5722307679738563	0.14803038962962964	0.15686457961783434	-0.008834189988204733	0.011709506153333151
ENSG00000087903	731	0.062091503267973865	0.7389473684210527	0.0	0.0	0	0	0.0001041758439379085	0.0	1.0848667810457515	0.0898025517037037	0.12324743312101907	-0.03344488141731538	-0.04834408491515861
ENSG00000152219	260	0.15196078431372548	0.3010526315789473	0.0	0.0	0	0	0.0004207183535457517	0.0	1.1925654411764706	0.038073477925925935	0.0619243025477707	-0.023850824621844777	-0.03428600540759289
